'y-axis saved as y
'x,216-1hr_Gd-Ru-Ge.xy,Ycalc,Diff
17.78032,480,472.654167,7.3458325
17.79063,508,472.211735,35.7882652
17.80094,464,471.771003,-7.77100268
17.81125,459,471.331841,-12.3318405
17.82155,433,470.894558,-37.8945576
17.83186,473,470.458205,2.54179537
17.84217,466,470.023119,-4.02311907
17.85248,439,469.589224,-30.5892243
17.86279,442,469.156454,-27.1564536
17.87309,473,468.725167,4.27483326
17.8834,456,468.294476,-12.2944755
17.89371,483,467.864755,15.1352452
17.90402,499,467.435966,31.5640339
17.91432,445,467.00849,-22.0084903
17.92463,471,466.592693,4.40730712
17.93494,432,466.169806,-34.1698065
17.94525,488,465.753604,22.2463964
17.95556,477,465.332599,11.6674015
17.96586,495,464.909371,30.0906289
17.97617,447,464.486502,-17.4865023
17.98648,478,464.06439,13.93561
17.99679,429,463.643022,-34.6430224
18.0071,491,463.222389,27.7776109
18.0174,454,462.802887,-8.80288745
18.02771,435,462.383695,-27.3836946
18.03802,445,461.96521,-16.9652105
18.04833,424,461.547428,-37.5474283
18.05864,463,461.130342,1.86965815
18.06894,439,460.714349,-21.714349
18.07925,501,460.298637,40.7013633
18.08956,430,459.883604,-29.8836045
18.09987,435,459.469248,-24.4692479
18.11018,449,459.055563,-10.0555628
18.12048,444,458.642946,-14.6429458
18.13079,450,458.230592,-8.23059219
18.1411,461,457.8189,3.18110024
18.15141,438,457.407866,-19.4078656
18.16171,462,456.997885,5.00211504
18.17202,427,456.58816,-29.5881595
18.18233,459,456.179086,2.8209141
18.19264,437,455.770663,-18.770663
18.20295,415,455.362891,-40.3628908
18.21325,480,454.956165,25.0438347
18.22356,423,454.549702,-31.5497017
18.23387,478,454.14391,23.8560904
18.24418,455,453.73885,1.26114973
18.25449,489,453.334502,35.6654976
18.26479,502,452.930796,49.0692035
18.2751,479,452.527321,26.4726787
18.28541,473,452.124467,20.8755328
18.29572,420,451.722232,-31.7222323
18.30603,441,451.320615,-10.320615
18.31633,451,450.920002,0.0799975866
18.32664,444,450.519615,-6.51961521
18.33695,423,450.119842,-27.1198415
18.34726,441,449.72068,-8.72068049
18.35756,470,449.322518,20.6774819
18.36787,461,448.924582,12.0754183
18.37818,422,448.52726,-26.5272603
18.38849,438,448.13056,-10.1305602
18.3988,455,447.734504,7.26549583
18.4091,454,447.339569,6.66043116
18.41941,397,446.944556,-49.944556
18.42972,447,446.550138,0.449862098
18.44003,418,446.156313,-28.1563131
18.45034,421,445.76308,-24.7630802
18.46064,445,445.370818,-0.370818447
18.47095,422,444.978765,-22.9787647
18.48126,418,444.587299,-26.5872988
18.49157,440,444.19642,-4.19641953
18.50188,414,443.806126,-29.8061255
18.51218,467,443.416793,23.5832067
18.52249,415,443.027666,-28.0276657
18.5328,465,442.63912,22.3608804
18.54311,451,442.251154,8.74884588
18.55341,402,441.864143,-39.8641434
18.56372,389,441.477335,-52.4773348
18.57403,414,441.091103,-27.0911033
18.58434,471,440.705448,30.2945521
18.59465,420,440.320367,-20.3203674
18.60495,437,439.936233,-2.93623348
18.61526,406,439.552299,-33.5522993
18.62557,416,439.168937,-23.1689369
18.63588,364,438.786145,-74.7861455
18.64619,433,438.403924,-5.4039239
18.65649,389,438.022641,-49.0226411
18.6668,437,437.641556,-0.64155588
18.67711,442,437.261038,4.73896238
18.68742,417,436.881085,-19.8810854
18.69773,458,436.501698,21.4983016
18.70803,382,436.123243,-54.1232428
18.71834,407,435.744983,-28.7449828
18.72865,433,435.367285,-2.36728528
18.73896,403,434.990149,-31.9901494
18.74926,398,434.613939,-36.6139392
18.75957,387,434.238078,-47.2380776
18.76988,401,433.876934,-32.8769343
18.78019,387,433.502184,-46.5021843
18.7905,416,433.140387,-17.140387
18.8008,387,432.76713,-45.7671297
18.81111,368,432.394067,-64.3940671
18.82142,435,432.021561,2.97843903
18.83173,446,431.649611,14.3503894
18.84204,371,431.278215,-60.2782153
18.85234,403,430.907734,-27.9077336
18.86265,396,430.537446,-34.5374455
18.87296,370,430.16771,-60.1677102
18.88327,383,429.798527,-46.798527
18.89358,370,429.429895,-59.4298952
18.90388,411,429.062171,-18.0621707
18.91419,370,428.694639,-58.6946389
18.9245,404,428.327656,-24.3276564
18.93481,437,427.961222,9.03877756
18.94512,396,427.595336,-31.5953364
18.95542,405,427.230352,-22.2303517
18.96573,425,426.865559,-1.86555886
18.97604,407,426.501312,-19.501312
18.98635,419,426.13761,-7.13761033
18.99665,356,425.774805,-69.7748053
19.00696,389,425.412192,-36.4121917
19.01727,389,425.050121,-36.0501214
19.02758,404,424.688594,-20.6885938
19.03789,408,424.327608,-16.3276084
19.04819,423,423.967514,-0.967513678
19.0585,397,423.60761,-26.60761
19.06881,418,423.248247,-5.24824654
19.07912,392,422.889423,-30.8894227
19.08943,434,422.531138,11.468862
19.09973,408,422.173738,-14.1737384
19.11004,444,421.816529,22.1834705
19.12035,363,421.459858,-58.4598579
19.13066,407,421.103723,-14.1037229
19.14097,399,420.748124,-21.7481242
19.15127,415,420.393405,-5.39340511
19.16158,408,420.038876,-12.0388764
19.17189,376,419.684882,-43.6848822
19.1822,367,419.331422,-52.3314219
19.1925,394,418.978837,-24.9788371
19.20281,441,418.626442,22.3735575
19.21312,355,418.27458,-63.2745802
19.22343,405,417.92325,-12.9232496
19.23374,410,417.57245,-7.57245031
19.24404,391,417.222521,-26.2225212
19.25435,377,416.872782,-39.8727822
19.26466,343,416.523573,-73.523573
19.27497,428,416.174893,11.8251071
19.28528,413,415.826741,-2.82674146
19.29558,378,415.479455,-37.4794551
19.30589,400,415.132359,-15.132359
19.3162,405,414.78579,-9.78578999
19.32651,388,414.439748,-26.4397477
19.33682,391,414.094232,-23.0942316
19.34712,375,413.749576,-38.7495756
19.35743,392,413.40511,-21.4051099
19.36774,357,413.061169,-56.061169
19.37805,371,412.717752,-41.7177524
19.38835,383,412.375192,-29.375192
19.39866,382,412.032822,-30.0328221
19.40897,371,411.690975,-40.6909751
19.41928,375,411.349651,-36.3496507
19.42959,381,411.008848,-30.0088482
19.43989,371,410.668897,-39.6688971
19.4502,373,410.329137,-37.3291368
19.46051,359,409.989897,-50.9898973
19.47082,414,409.651178,4.34882191
19.48113,414,409.312979,4.68702128
19.49143,345,408.975626,-63.9756261
19.50174,386,408.638465,-22.6384647
19.51205,370,408.301822,-38.3018219
19.52236,365,407.965697,-42.9656973
19.53267,354,407.630091,-53.6300906
19.54297,382,407.295326,-25.2953261
19.55328,375,406.960753,-31.9607533
19.56359,378,406.626697,-28.6266971
19.5739,403,406.293157,-3.29315725
19.5842,400,405.960456,-5.96045603
19.59451,403,405.627947,-2.62794706
19.60482,414,405.295953,8.70404676
19.61513,373,404.964474,-31.9644742
19.62544,401,404.63351,-3.63350963
19.63574,389,404.303379,-15.3033794
19.64605,388,403.973442,-15.9734421
19.65636,390,403.644018,-13.6440183
19.66667,391,403.315107,-12.3151075
19.67698,399,402.986709,-3.98670942
19.68728,462,402.659142,59.3408584
19.69759,417,402.331768,14.6682325
19.7079,427,402.004905,24.9950947
19.71821,479,401.678555,77.3214455
19.72852,428,401.352715,26.647285
19.73882,451,401.027702,49.9722984
19.74913,464,400.702883,63.297117
19.75944,490,400.378575,89.6214252
19.76975,444,400.054777,43.9452234
19.78006,434,399.731488,34.2685118
19.79036,427,399.409022,27.5909778
19.80067,409,399.086752,9.9132479
19.81098,427,398.764991,28.2350089
19.82129,367,398.443739,-31.4437388
19.83159,378,398.123306,-20.123306
19.8419,368,397.80307,-29.8030701
19.85221,374,397.483342,-23.4833424
19.86252,351,397.164123,-46.1641227
19.87283,403,396.845411,6.1545894
19.88313,416,396.527514,19.4724855
19.89344,394,396.209817,-2.2098168
19.90375,367,395.892626,-28.8926263
19.91406,377,395.575943,-18.5759428
19.92437,405,395.259766,9.74023378
19.93467,379,394.944402,-15.9444023
19.94498,387,394.629238,-7.62923844
19.95529,367,394.314581,-27.3145811
19.9656,407,394.00043,12.9995699
19.97591,386,393.686785,-7.68678526
19.98621,396,393.37395,2.62604992
19.99652,404,393.061317,10.938683
20.00683,377,392.74919,-15.7491899
20.01714,393,392.437569,0.562431324
20.02744,336,392.126755,-56.1267549
20.03775,366,391.816145,-25.8161449
20.04806,381,391.506041,-10.5060407
20.05837,420,391.196442,28.8035577
20.06868,376,390.88735,-14.8873498
20.07898,328,390.579062,-62.5790621
20.08929,377,390.270981,-13.2709807
20.0996,356,389.963405,-33.9634052
20.10991,366,389.656336,-23.6563356
20.12022,336,389.349772,-53.349772
20.13052,388,389.044011,-1.04401122
20.14083,393,388.73846,4.2615405
20.15114,373,388.433414,-15.4334141
20.16145,375,388.128875,-13.1288752
20.17176,366,387.824843,-21.824843
20.18206,387,387.521612,-0.521611668
20.19237,383,387.218593,-4.21859273
20.20268,365,386.916081,-21.916081
20.21299,378,386.614077,-8.61407674
20.22329,382,386.312872,-4.31287237
20.2336,349,386.011883,-37.0118833
20.24391,372,385.711403,-13.7114025
20.25422,351,385.41143,-34.4114303
20.26453,395,385.111967,9.88803288
20.27483,396,384.813303,11.1866971
20.28514,366,384.514858,-18.5148582
20.29545,388,384.216924,3.7830763
20.30576,393,383.9195,9.08050025
20.31607,402,383.622587,18.3774131
20.32637,368,383.326473,-15.3264728
20.33668,385,383.030583,1.9694169
20.34699,376,382.735206,-6.73520609
20.3573,331,382.440342,-51.4403424
20.36761,340,382.145993,-42.1459926
20.37791,325,381.852442,-56.8524421
20.38822,357,381.559122,-24.5591218
20.39853,355,381.266317,-26.2663175
20.40884,355,380.97403,-25.9740301
20.41914,383,380.682543,2.3174569
20.42945,353,380.391291,-27.3912915
20.43976,336,380.100559,-44.1005594
20.45007,370,379.810348,-9.81034789
20.46038,349,379.520658,-30.5206579
20.47068,377,379.231771,-2.23177093
20.48099,389,378.943127,10.0568729
20.4913,345,378.655008,-33.6550084
20.50161,356,378.367416,-22.3674161
20.51192,352,378.081583,-26.081583
20.52222,351,377.894713,-26.8947127
20.53253,353,377.609207,-24.6092068
20.54284,363,377.324238,-14.3242379
20.55315,348,377.039808,-29.0398079
20.56346,384,376.75592,7.24408043
20.57376,370,376.47285,-6.47285048
20.58407,389,376.190055,12.8099449
20.59438,318,375.907815,-57.9078146
20.60469,384,375.62614,8.37385962
20.615,355,375.345069,-20.3450685
20.6253,362,375.064892,-13.0648922
20.63561,363,374.784747,-11.7847468
20.64592,367,374.505152,-7.50515242
20.65623,371,374.226111,-3.22611139
20.66653,374,373.947896,0.052104083
20.67684,374,373.669968,0.330031756
20.68715,336,373.392601,-37.3926013
20.69746,347,373.115798,-26.1157979
20.70777,353,372.839561,-19.8395607
20.71807,416,372.56416,43.4358401
20.72838,370,372.289064,-2.28906391
20.73869,325,372.014544,-47.0145436
20.749,328,371.740602,-43.7406024
20.75931,374,371.467244,2.53275596
20.76961,343,371.194737,-28.1947367
20.77992,370,370.922555,-0.922555473
20.79023,336,370.65097,-34.6509696
20.80054,352,370.379984,-18.3799839
20.81085,350,370.109604,-20.1096038
20.82115,310,369.840096,-59.8400964
20.83146,367,369.570945,-2.57094514
20.84177,322,369.30242,-47.30242
20.85208,346,369.034531,-23.0345311
20.86238,348,368.767551,-20.7675511
20.87269,341,368.500984,-27.5009843
20.883,391,368.235141,22.7648585
20.89331,350,367.970335,-17.9703353
20.90362,379,367.705582,11.2944184
20.91392,317,367.441549,-50.4415489
20.92423,374,367.177912,6.82208755
20.93454,315,366.914936,-51.9149356
20.94485,358,366.652625,-8.65262533
20.95516,381,366.390989,14.6090112
20.96546,358,366.130286,-8.13028644
20.97577,369,365.87002,3.1299801
20.98608,373,365.610451,7.38954907
20.99639,286,365.351588,-79.3515882
21.0067,337,365.093441,-28.0934409
21.017,350,364.836268,-14.8362677
21.02731,351,364.579579,-13.5795794
21.03762,351,364.323636,-13.3236364
21.04793,344,364.06845,-20.0684497
21.05823,331,363.814277,-32.8142771
21.06854,366,363.560637,2.4393628
21.07885,299,363.30779,-64.3077898
21.08916,351,363.055748,-12.0557482
21.09947,335,362.804526,-27.8045263
21.10977,322,362.554381,-40.5543812
21.12008,316,362.304843,-46.3048428
21.13039,339,362.05617,-23.0561703
21.1407,357,361.808381,-4.80838096
21.15101,338,361.561493,-23.5614926
21.16131,384,361.315762,22.6842376
21.17162,367,361.070733,5.92926703
21.18193,311,360.826664,-49.8266644
21.19224,348,360.583579,-12.5835788
21.20255,362,360.3415,1.65850049
21.21285,353,360.100685,-7.10068451
21.22316,350,359.860692,-9.8606922
21.23347,388,359.621784,28.3782156
21.24378,314,359.38399,-45.3839903
21.25409,328,359.147341,-31.1473406
21.26439,355,358.912096,-3.91209567
21.2747,320,358.677833,-38.6778332
21.28501,354,358.444819,-4.44481883
21.29532,312,358.213091,-46.2130912
21.30562,348,357.982914,-9.98291434
21.31593,332,357.753885,-25.753885
21.32624,343,357.526274,-14.5262736
21.33655,408,357.30013,50.6998703
21.34686,346,357.075506,-11.0755057
21.35716,381,356.853813,24.146187
21.36747,361,356.731891,4.26810937
21.37778,346,356.512789,-10.512789
21.38809,348,356.29546,-8.29545993
21.3984,321,356.079976,-35.0799762
21.4087,317,355.866621,-38.8666215
21.41901,360,355.655065,4.3449354
21.42932,342,355.445603,-13.4456027
21.43963,315,355.238331,-40.2383311
21.44994,363,355.033352,7.96664768
21.46024,309,354.830972,-45.8309716
21.47055,313,354.630914,-41.6309142
21.48086,332,354.433505,-22.4335051
21.49117,333,354.238882,-21.2388817
21.50147,340,354.047376,-14.0473763
21.51178,362,353.858777,8.14122296
21.52209,325,353.673444,-28.6734442
21.5324,341,353.491565,-12.4915651
21.54271,339,353.313343,-14.3133426
21.55301,351,353.139164,-2.13916422
21.56332,366,352.968931,13.0310687
21.57363,334,352.803076,-18.8030755
21.58394,304,352.641881,-48.6418812
21.59425,306,352.485658,-46.4856585
21.60455,318,352.33489,-34.3348904
21.61486,315,352.189656,-37.1896559
21.62517,323,352.050511,-29.0505114
21.63548,343,351.917905,-8.91790508
21.64579,333,351.79233,-18.7923302
21.65609,315,351.674441,-36.6744414
21.6664,304,351.564611,-47.564611
21.67671,359,351.463623,7.53637701
21.68702,345,351.372216,-6.37221647
21.69732,383,351.291286,31.7087137
21.70763,323,351.221592,-28.2215918
21.71794,315,351.16424,-36.1642402
21.72825,322,351.120379,-29.1203788
21.73856,358,351.091296,6.90870391
21.74886,363,351.078447,11.9215532
21.75917,311,351.083445,-40.0834453
21.76948,321,351.108169,-30.1081687
21.77979,337,351.154728,-14.154728
21.7901,326,351.22553,-25.2255304
21.8004,296,351.323221,-55.3232209
21.81071,298,351.451153,-53.4511529
21.82102,324,351.612893,-27.6128927
21.83133,346,351.812665,-5.81266504
21.84164,356,352.055383,3.94461699
21.85194,354,352.346476,1.65352364
21.86225,315,352.693248,-37.693248
21.87256,310,353.103391,-43.1033906
21.88287,360,353.586344,6.41365557
21.89317,336,354.15278,-18.1527797
21.90348,370,354.817345,15.1826549
21.91379,326,355.595962,-29.5959616
21.9241,338,356.508798,-18.5087977
21.93441,354,357.581088,-3.58108832
21.94471,382,358.844106,23.1558945
21.95502,350,360.3447,-10.3446997
21.96533,352,362.146813,-10.1468126
21.97564,378,364.353805,13.6461955
21.98595,354,367.14063,-13.1406304
21.99625,387,370.807793,16.1922068
22.00656,426,375.887583,50.1124171
22.01687,429,383.247269,45.7527313
22.02718,410,394.239498,15.7605019
22.03749,385,410.798876,-25.7988763
22.04779,494,435.392043,58.6079568
22.0581,502,470.885971,31.1140291
22.06841,582,519.8884,62.1115996
22.07872,575,584.041699,-9.04169862
22.08903,615,663.021947,-48.021947
22.09933,757,753.392909,3.60709074
22.10964,807,848.037741,-41.0377409
22.11995,892,935.544108,-43.5441076
22.13026,978,1002.9129,-24.9128972
22.14056,1063,1040.20633,22.7936686
22.15087,1081,1044.00777,36.992234
22.16118,1072,1017.36237,54.6376268
22.17149,979,968.295469,10.7045313
22.1818,944,906.268054,37.7319461
22.1921,798,838.968688,-40.9686879
22.20241,787,771.265303,15.7346969
22.21272,709,706.325102,2.67489828
22.22303,659,646.133932,12.8660681
22.23334,652,591.965918,60.0340817
22.24364,547,544.522803,2.47719735
22.25395,427,503.82441,-76.8244102
22.26426,439,469.647856,-30.6478565
22.27457,374,441.511019,-67.511019
22.28488,388,418.819911,-30.8199113
22.29518,397,400.921053,-3.92105269
22.30549,379,387.061125,-8.06112531
22.3158,340,376.52389,-36.5238904
22.32611,377,368.604107,8.39589329
22.33641,395,362.675104,32.3248956
22.34672,370,358.196987,11.8030133
22.35703,337,354.759787,-17.7597867
22.36734,359,352.053466,6.94653396
22.37765,360,349.858013,10.1419867
22.38795,336,348.024796,-12.0247957
22.39826,317,346.450388,-29.4503881
22.40857,324,345.07089,-21.0708895
22.41888,376,343.842679,32.1573211
22.42919,318,342.736088,-24.7360883
22.43949,353,341.731034,11.2689656
22.4498,309,340.809996,-31.8099961
22.46011,353,339.961892,13.0381079
22.47042,321,339.177002,-18.1770021
22.48073,317,338.447314,-21.4473144
22.49103,319,337.766747,-18.766747
22.50134,324,337.128291,-13.1282912
22.51165,326,336.527755,-10.5277552
22.52196,318,335.960949,-17.9609488
22.53226,327,335.424757,-8.4247569
22.54257,348,334.915002,13.0849982
22.55288,341,334.429478,6.57052205
22.56319,349,333.965791,15.0342091
22.5735,333,333.52184,-0.521839923
22.5838,315,333.09618,-18.0961796
22.59411,329,332.686354,-3.68635419
22.60442,345,332.291338,12.7086623
22.61473,250,331.909846,-81.9098458
22.62504,326,331.540735,-5.54073469
22.63534,344,331.183324,12.8166757
22.64565,310,330.836009,-20.8360089
22.65596,346,330.49832,15.5016796
22.66627,315,330.169522,-15.1695217
22.67658,312,329.848948,-17.8489485
22.68688,321,329.536301,-8.53630085
22.69719,322,329.230431,-7.23043073
22.7075,307,328.931153,-21.9311531
22.71781,296,328.638022,-32.6380216
22.72811,314,328.350906,-14.3509059
22.73842,311,328.06888,-17.0688797
22.74873,305,327.791886,-22.7918865
22.75904,294,327.519618,-33.5196179
22.76935,313,327.251792,-14.2517916
22.77965,317,326.988402,-9.98840243
22.78996,299,326.728702,-27.7287023
